Offset,Data,Class
-139.6,8339880,1
-139.6,8349571,1
-139.6,8343716,1
-139.6,8345488,1
-139.6,8351775,1
-139.6,8351775,1
-139.6,8340876,1
-139.6,8332668,1
-139.6,8335085,1
-139.6,8370713,1
-139.6,8370713,1
-139.6,8391799,1
-139.6,8480105,1
-139.6,8480105,1
-139.6,8480105,1
-139.6,8553836,1
-139.6,8574354,1
-139.6,8574354,1
-139.6,8708119,1
-139.6,8899420,1
-139.6,9008303,1
-139.6,8994099,1
-139.6,8994099,1
-139.6,8979416,1
-139.6,9001217,1
-139.6,9016813,1
-139.6,9025035,1
-139.6,9024517,1
-139.6,9024517,1
-139.6,9032871,1
-139.6,9067606,1
-139.6,9067606,1
-139.6,9285700,1
-139.6,9285700,1
-139.6,9285700,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9399261,1
-139.6,9392299,1
-139.6,9281794,1
-139.6,9238812,1
-139.6,9205392,1
-139.6,9175930,1
-139.6,9134003,1
-139.6,9083376,1
-139.6,9062650,1
-139.6,9047946,1
-139.6,9047141,1
-139.6,9056501,1
-139.6,9069314,1
-139.6,9073350,1
-139.6,9065371,1
-139.6,9065371,1
-139.6,9065371,1
-139.6,9042533,1
-139.6,9017443,1
-139.6,8990666,1
-139.6,8952061,1
-139.6,8952061,1
-139.6,8838476,1
-139.6,8767911,1
-139.6,8673498,1
-139.6,8558273,1
-139.6,8437156,1
-139.6,8304330,1
-139.6,8304330,1
-139.6,7974235,1
-139.6,7779692,1
-139.6,7514748,1
-139.6,7198386,1
-139.6,6898861,1
-139.6,6613187,1
-139.6,6325455,1
-139.6,6042157,1
-139.6,5777642,1
-139.6,5777642,1
-139.6,5275264,1
-139.6,5275264,1
-139.6,4531411,1
-139.6,4283531,1
-139.6,4037803,1
-139.6,3798363,1
-139.6,3557999,1
-139.6,3557999,1
-139.6,3557999,1
-139.6,2920593,1
-139.6,2737159,1
-139.6,2575887,1
-139.6,2440506,1
-139.6,2325906,1
-139.6,2325906,1
-139.6,2079689,1
-139.6,2079689,1
-139.6,1948631,1
-139.6,1888601,1
-139.6,1888601,1
-139.6,1832547,1
-139.6,1701694,1
-139.6,1701694,1
-139.6,1631661,1
-139.6,1501675,1
-139.6,1371858,1
-139.6,1317850,1
-139.6,1283525,1
-139.6,1235356,1
-139.6,1235356,1
-139.6,1196147,1
-139.6,1104256,1
-139.6,1104256,1
-139.6,1060999,1
-139.6,920933,1
-139.6,877683,1
-139.6,781049,1
-139.6,749043,1
-139.6,749043,1
-139.6,749043,1
-139.6,625897,1
-139.6,625897,1
-139.6,574133,1
-139.6,574133,1
-139.6,492223,1
-139.6,412460,1
-139.6,83801,1
-139.6,10313,1
-139.6,10313,1
-139.6,5557,1
-139.6,6448,1
-139.6,6256,1
-139.6,6048,1
-139.6,6383,1
-139.6,6629,1
-139.6,6393,1
-139.6,6022,1
-139.6,6060,1
-139.6,6185,1
-139.6,6185,1
-139.6,6212,1
-139.6,6212,1
-139.6,6300,1
-139.6,5849,1
-139.6,6220,1
-139.6,6362,1
-139.6,6074,1
-139.6,6074,1
-139.6,5958,1
-139.6,5979,1
-139.6,5809,1
-139.6,5809,1
-139.6,5770,1
-139.6,5955,1
-139.6,5955,1
-139.6,5822,1
-139.6,5602,1
-139.6,5951,1
-139.6,5951,1
-139.6,5583,1
-139.6,5678,1
-139.6,5606,1
-139.6,5606,1
-139.6,5574,1
-139.6,5709,1
-139.6,5709,1
-139.6,5558,1
-139.6,5426,1
-139.6,5766,1
-139.6,5409,1
-139.6,5334,1
-139.6,5439,1
-139.6,5536,1
-139.6,5463,1
-139.6,5381,1
-139.6,5329,1
-139.6,5363,1
-139.6,5025,1
-139.6,5025,1
-139.6,5220,1
-139.6,5383,1
-139.6,5383,1
-139.6,5229,1
-139.6,5270,1
-139.6,5281,1
-139.6,5281,1
-139.6,5209,1
-139.6,5390,1
-139.6,5306,1
-139.6,5070,1
-139.6,5024,1
-139.6,5024,1
-139.6,5160,1
-139.6,5139,1
-139.6,5057,1
-139.6,5284,1
-139.6,5243,1
-139.6,5156,1
-139.6,4916,1
-139.6,4916,1
-139.6,4895,1
-139.6,4907,1
-139.6,4907,1
-139.6,5140,1
-139.6,5140,1
-139.6,5140,1
-139.6,4890,1
-139.6,5122,1
-139.6,5069,1
-139.6,5069,1
-139.6,5069,1
-139.6,5069,1
-139.6,4753,1
-139.6,4753,1
-139.6,5182,1
-139.6,5182,1
-139.6,5223,1
-139.6,5321,1
-139.6,5048,1
-139.6,5048,1
-139.6,5182,1
-139.6,5291,1
-139.6,5440,1
-139.6,5440,1
-139.6,5347,1
-139.6,5347,1
-139.6,5347,1
-139.6,5347,1
-139.6,5502,1
-139.6,5398,1
-139.6,5399,1
-139.6,5356,1
-139.6,5356,1
-139.6,5556,1
-139.6,5556,1
-139.6,5556,1
-139.6,5556,1
-139.6,5750,1
-139.6,5713,1
-139.6,5713,1
-139.6,5362,1
-139.6,5362,1
-139.6,5380,1
-139.6,5391,1
-139.6,5391,1
-139.6,5408,1
-139.6,5434,1
-139.6,5147,1
-139.6,5147,1
-139.6,5268,1
-139.6,5241,1
-139.6,5241,1
-139.6,5181,1
-139.6,5182,1
-139.6,5182,1
-139.6,5277,1
-139.6,5125,1
-139.6,5124,1
-139.6,5295,1
-139.6,5040,1
-139.6,5146,1
-139.6,5224,1
-139.6,4866,1
-139.6,4716,1
-139.6,4716,1
-139.6,4716,1
-139.6,4821,1
-139.6,4850,1
-139.6,4888,1
-139.6,4888,1
-139.6,4888,1
-139.6,4478,1
-139.6,4478,1
-139.6,4626,1
-139.6,4626,1
-139.6,4842,1
-139.6,4775,1
-139.6,4505,1
-139.6,4505,1
-139.6,4791,1
-139.6,4667,1
-139.6,4494,1
-139.6,4494,1
-139.6,4836,1
-139.6,4748,1
-139.6,4748,1
-139.6,4604,1
-139.6,4639,1
-139.6,4589,1
-139.6,4589,1
-139.6,4560,1
-139.6,4475,1
-139.6,4475,1
-139.6,4221,1
-139.6,4221,1
-139.6,4326,1
-139.6,4499,1
-139.6,4346,1
-139.6,4346,1
-139.6,4566,1
-139.6,4627,1
-139.6,4627,1
-139.6,4565,1
-139.6,4603,1
-139.6,4592,1
-139.6,4592,1
-139.6,4099,1
-139.6,4383,1
-139.6,4383,1
-139.6,4383,1
-139.6,4382,1
-139.6,4244,1
-139.6,4244,1
-139.6,4339,1
-139.6,4333,1
-139.6,4333,1
-139.6,4453,1
-139.6,4278,1
-139.6,4128,1
-139.6,4421,1
-139.6,4421,1
-139.6,4402,1
-139.6,4424,1
-139.6,4320,1
-139.6,4320,1
-139.6,4320,1
-139.6,4144,1
-139.6,4403,1
-139.6,4177,1
-139.6,4126,1
-139.6,4499,1
-139.6,4499,1
-139.6,4163,1
-139.6,4244,1
-139.6,4244,1
-139.6,4303,1
-139.6,4449,1
-139.6,4447,1
-139.6,4447,1
-139.6,4168,1
-139.6,4071,1
-139.6,4309,1
-139.6,4360,1
-139.6,4015,1
-139.6,3929,1
-139.6,4164,1
-139.6,4164,1
-139.6,4164,1
-139.6,4328,1
-139.6,4233,1
-139.6,4312,1
-139.6,4312,1
-139.6,4012,1
-139.6,4213,1
-139.6,4417,1
-139.6,4417,1
-139.6,4417,1
-139.6,4017,1
-139.6,4017,1
-139.6,4454,1
-139.6,4276,1
-139.6,4276,1
-139.6,3915,1
-139.6,3915,1
-139.6,3995,1
-139.6,4208,1
-139.6,4208,1
-139.6,3976,1
-139.6,4118,1
-139.6,4118,1
-139.6,4169,1
-139.6,3926,1
-139.6,3926,1
-139.6,3926,1
-139.6,4062,1
-139.6,4062,1
-139.6,4008,1
-139.6,4189,1
-139.6,4289,1
-139.6,4034,1
-139.6,3833,1
-139.6,3833,1
-139.6,3833,1
-139.6,3867,1
1816,1816,0
1816,1816,0
1845,1845,0
2080,2080,0
1957,1957,0
1902.8,1832,0
1906,1832,0
1909.2,1832,0
1906.6,1832,0
1857,1706,0
1806.8,1787,0
1797.8,1910,0
1813.4,1897,0
1826.4,1940,0
1848,1999,0
1906.6,1833,0
1915.8,1903,0
1914.4,2024,0
1939.8,1911,0
1934,1905,0
1915.2,1948,0
1938.2,1868,0
1931.2,1868,0
1900,1788,0
1875.4,1842,0
1862.8,1827,0
1838.6,1992,0
1863.4,1838,0
1857.4,1903,0
1880.4,1903,0
1892.6,1746,0
1876.4,1746,0
1827.2,1914,0
1842.4,1914,0
1844.6,1879,0
1839.8,1739,0
1838.4,1739,0
1837,1886,0
1831.4,1734,0
1795.4,1602,0
1740,1602,0
1712.6,1602,0
1685.2,1595,0
1627,1647,0
1609.6,1627,0
1614.6,1656,0
1625.4,1654,0
1635.8,1654,0
1647.6,1587,0
1635.6,1717,0
1653.6,1560,0
1634.4,1493,0
1602.2,1493,0
1570,1820,0
1616.6,1666,0
1606.4,1666,0
1627.6,1565,0
1642,1538,0
1651,1650,0
1617,1555,0
1594.8,1555,0
1572.6,1722,0
1604,1722,0
1640.8,1732,0
1657.2,1659,0
1678,1659,0
1698.8,1659,0
1686.2,1779,0
1697.6,1779,0
1707,1742,0
1723.6,1551,0
1702,1551,0
1680.4,1544,0
1633.4,1747,0
1627,1835,0
1645.6,1634,0
1662.2,1575,0
1667,1575,0
1673.2,1731,0
1670,1727,0
1648.4,1637,0
1649,1691,0
1672.2,1691,0
1695.4,1760,0
1701.2,1760,0
1707.8,1637,0
1707.8,1801,0
1729.8,1763,0
1744.2,1731,0
1738.4,1817,0
1749.8,1817,0
1785.8,1657,0
1757,1647,0
1733.8,1715,0
1730.6,1729,0
1713,1823,0
1714.2,1690,0
1720.8,1683,0
1728,1683,0
1721.6,1697,0
1715.2,1697,0
1690,1556,0
1663.2,1488,0
1624.2,1670,0
1621.6,1624,0
1607,1557,0
1579,1612,0
1590.2,1598,0
1612.2,1634,0
1605,1743,0
1628.8,1629,0
1643.2,1629,0
1646.6,1631,0
1653.2,1657,0
1657.8,1643,0
1637.8,1714,0
1654.8,1596,0
1648.2,1582,0
1638.4,1582,0
1623.4,1582,0
1611.2,1607,0
1589.8,1610,0
1592.6,1610,0
1598.2,1537,0
1589.2,1602,0
1593.2,1602,0
1592.2,1512,0
1572.6,1633,0
1577.2,1646,0
1599,1611,0
1600.8,1627,0
1605.8,1626,0
1628.6,1626,0
1627.2,1626,0
1623.2,1733,0
1647.6,1733,0
1668.8,1596,0
1662.8,1734,0
1684.4,1734,0
1706,1580,0
1675.4,1492,0
1627.2,1492,0
1606.4,1583,0
1576.2,1626,0
1554.6,1626,0
1563.8,1554,0
1576.2,1280,0
1533.8,1425,0
1502.2,1425,0
1462,1452,0
1427.2,1501,0
1416.6,1552,0
1471,1476,0
1481.2,1476,0
1491.4,1583,0
1517.6,1506,0
1518.6,1471,0
1502.4,1471,0
1501.4,1552,0
1516.6,1603,0
1520.6,1603,0
1540,1603,0
1566.4,1579,0
1588,1542,0
1586,1563,0
1578,1515,0
1560.4,1488,0
1537.4,1569,0
1535.4,1569,0
1540.8,1429,0
1514,1429,0
1496.8,1417,0
1482.6,1417,0
1452.2,1560,0
1450.4,1435,0
1451.6,1512,0
1468.2,1512,0
1487.2,1512,0
1506.2,1545,0
1503.2,1545,0
1525.2,1558,0
1534.4,1460,0
1524,1525,0
1526.6,1525,0
1522.6,1637,0
1541,1648,0
1559,1609,0
1588.8,1609,0
1605.6,1547,0
1610,1547,0
1592,1544,0
1571.2,1575,0
1564.4,1589,0
1560.4,1428,0
1536.6,1424,0
1512,1424,0
1488,1704,0
1513.8,1520,0
1500,1417,0
1497.8,1514,0
1515.8,1514,0
1533.8,1514,0
1495.8,1575,0
1506.8,1630,0
1549.4,1599,0
1566.4,1599,0
1583.4,1483,0
1577.2,1606,0
1583.4,1606,0
1578.6,1735,0
1605.8,1647,0
1615.4,1647,0
1648.2,1359,0
1598.8,1405,0
1558.6,1507,0
1513,1486,0
1480.8,1399,0
1431.2,1296,0
1418.6,1296,0
1396.8,1296,0
1354.6,1319,0
1321.2,1400,0
1321.4,1332,0
1328.6,1434,0
1356.2,1406,0
1378.2,1352,0
1384.8,1335,0
1371.8,1349,0
1375.2,1349,0
1358.2,1279,0
1332.8,1279,0
1318.2,1279,0
1307,1279,0
1293,1472,0
1317.6,1307,0
1323.2,1551,0
1377.6,1537,0
1429.2,1537,0
1480.8,1505,0
1487.4,1505,0
1527,1390,0
1494.8,1390,0
1465.4,1491,0
1456.2,1491,0
1453.4,1525,0
1457.4,1645,0
1508.4,1645,0
1559.4,1595,0
1580.2,1410,0
1564,1410,0
1541,1432,0
1498.4,1332,0
1435.8,1376,0
1392,1486,0
1407.2,1511,0
1427.4,1552,0
1451.4,1552,0
1495.4,1628,0
1545.8,1640,0
1576.6,1486,0
1571.6,1369,0
1535,1425,0
1509.6,1425,0
1469,1597,0
1460.4,1662,0
1495.6,1621,0
1546,1621,0
1585.2,1621,0
1624.4,1469,0
1598.8,1469,0
1560.2,1367,0
1509.4,1330,0
1451.2,1381,0
1403.2,1495,0
1408.4,1505,0
1415.6,1466,0
1435.4,1336,0
1436.6,1346,0
1429.6,1349,0
1400.4,1364,0
1372.2,1414,0
1361.8,1407,0
1376,1470,0
1400.8,1421,0
1415.2,1483,0
1439,1469,0
1450,1525,0
1473.6,1607,0
1501,1485,0
1513.8,1343,0
1485.8,1373,0
1466.6,1373,0
1436.2,1366,0
1388,1498,0
1390.6,1538,0
1429.6,1513,0
1457.6,1499,0
1482.8,1508,0
1511.2,1513,0
1514.2,1580,0
1522.6,1537,0
1527.4,1454,0
1518.4,1454,0
1507.6,1501,0
1505.2,1435,0
1476.2,1477,0
1464.2,1428,0
1459,1455,0
1459.2,1455,0
1450,1484,0
1459.8,1544,0
1473.2,1512,0
1490,1548,0
1508.6,1548,0
1527.2,1502,0
1530.8,1589,0
1539.8,1589,0
1555.2,1589,0
1563.4,1565,0
1566.8,1565,0
1579.4,1543,0
1570.2,1543,0
1561,1512,0
1545.6,1464,0
1525.4,1496,0
1511.6,1573,0
1517.6,1454,0
1499.8,1454,0
1488.2,1454,0
1486.2,1498,0
1486.6,1440,0
1460,1440,0
1457.2,1477,0
1461.8,1477,0
1466.4,1437,0
1454.2,1396,0
1445.4,1412,0
1439.8,1274,0
1399.2,1500,0
1403.8,1309,0
1378.2,1249,0
1348.8,1432,0
1352.8,1432,0
1384.4,1353,0
1355,1353,0
1363.8,1452,0
1404.4,1441,0
1406.2,1392,0
1398.2,1420,0
1411.6,1482,0
1437.4,1394,0
1425.8,1394,0
1416.4,1325,0
1403,1319,0
1382.8,1422,0
1370.8,1444,0
1380.8,1421,0
1386.2,1374,0
1396,1374,0
1407,1380,0
1398.6,1309,0
1371.6,1249,0
1337.2,1517,0
1365.8,1517,0
1394.4,1445,0
1407.4,1445,0
1434.6,1320,0
1448.8,1320,0
1409.4,1357,0
1377.4,1291,0
1346.6,1291,0
1315.8,1350,0
1321.8,1412,0
1340.2,1412,0
1351.2,1423,0
1377.6,1456,0
1410.6,1456,0
1431.8,1456,0
1440.6,1255,0
1409.2,1298,0
1384.2,1298,0
1352.6,1298,0
1321,1382,0
1306.2,1382,0
1331.6,1474,0
1366.8,1577,0
1422.6,1536,0
1470.2,1358,0
1465.4,1420,0
1473,1364,0
1451,1312,0
1398,1318,0
1354.4,1356,0
1354,1298,0
1329.6,1268,0
1310.4,1268,0
1301.6,1338,0
1305.6,1338,0
1302,1302,0
1302.8,1345,0
1318.2,1416,0
1347.8,1435,0
1367.2,1438,0
1387.2,1375,0
1401.8,1438,0
1420.4,1538,0
1444.8,1538,0
1465.4,1538,0
1485.4,1198,0
1450,1326,0
1427.6,1415,0
1403,1415,0
1378.4,1420,0
1354.8,1296,0
1374.4,1296,0
1368.4,1267,0
1338.8,1361,0
1328,1361,0
1316.2,1317,0
1320.4,1317,0
1324.6,1329,0
1337,1328,0
1330.4,1334,0
1325,1291,0
1319.8,1270,0
1310.4,1345,0
1313.6,1197,0
1287.4,1220,0
1264.6,1220,0
1250.4,1436,0
1283.6,1342,0
1283,1425,0
1328.6,1395,0
1363.6,1396,0
1398.8,1404,0
1392.4,1372,0
1398.4,1372,0
1387.8,1342,0
1377.2,1342,0
1366.4,1296,0
1344.8,1296,0
1329.6,1465,0
1348.2,1280,0
1335.8,1280,0
1323.4,1431,0
1350.4,1285,0
1348.2,1343,0
1323.8,1497,0
1367.2,1497,0
1410.6,1462,0
1416.8,1462,0
1452.2,1511,0
1485.8,1443,0
1475,1357,0
1447,1321,0
1418.8,1292,0
1384.8,1280,0
1338.6,1254,0
1300.8,1408,0
1311,1408,0
1328.4,1333,0
1336.6,1344,0
1349.4,1344,0
1367.4,1304,0
1346.6,1244,0
1313.8,1184,0
1284,1270,0
1269.2,1270,0
1254.4,1225,0
1238.6,1384,0
1266.6,1431,0
1316,1305,0
1323,1243,0
1317.6,1243,0
1321.2,1216,0
1287.6,1216,0
1244.6,1339,0
1251.4,1363,0
1275.4,1363,0
1299.4,1389,0
1334,1367,0
1364.2,1225,0
1341.4,1288,0
1326.4,1288,0
1311.4,1260,0
1285.6,1211,0
1254.4,1211,0
1251.6,1258,0
1245.6,1258,0
1239.6,1235,0
1234.6,1235,0
1239.4,1419,0
1281,1419,0
1313.2,1419,0
1345.4,1419,0
1382.2,1317,0
1398.6,1317,0
1378.2,1347,0
1363.8,1289,0
1337.8,1289,0
1311.8,1327,0
1313.8,1399,0
1330.2,1282,0
1317.2,1335,0
1326.4,1335,0
1335.6,1222,0
1314.6,1194,0
1273.6,1375,0
1292.2,1375,0
1300.2,1251,0
1283.4,1150,0
1269,1150,0
1260.2,1272,0
1239.6,1304,0
1225.4,1334,0
1242,1417,0
1295.4,1344,0
1334.2,1266,0
1333,1210,0
1314.2,1331,0
1313.6,1432,0
1316.6,1420,0
1331.8,1420,0
1362.6,1343,0
1389.2,1397,0
1402.4,1494,0
1414.8,1380,0
1406.8,1304,0
1383.6,1331,0
1381.2,1331,0
1368,1307,0
1330.6,1425,0
1339.6,1425,0
1363.8,1336,0
1364.8,1427,0
1384,1321,0
1386.8,1460,0
1393.8,1412,0
1391.2,1412,0
1406.4,1408,0
1402.6,1478,0
1434,1474,0
1436.8,1477,0
1449.8,1425,0
1452.4,1425,0
1455.8,1338,0
1427.8,1338,0
1400.6,1354,0
1376,1395,0
1370,1463,0
1377.6,1363,0
1382.6,1363,0
1387.6,1404,0
1397.6,1315,0
1381.6,1420,0
1373,1420,0
1384.4,1533,0
1418.4,1506,0
1438.8,1503,0
1476.4,1347,0
1461.8,1491,0
1476,1385,0
1446.4,1215,0
1388.2,1215,0
1330.6,1319,0
1325,1189,0
1264.6,1271,0
1241.8,1271,0
1253,1328,0
1275.6,1312,0
1274.2,1442,0
1324.8,1461,0
1362.8,1500,0
1408.6,1500,0
1443,1313,0
1443.2,1551,0
1465,1608,0
1494.4,1570,0
1508.4,1570,0
1522.4,1570,0
1573.8,1570,0
1577.6,1570,0
1570,1517,0
1559.4,1429,0
1531.2,1406,0
1498.4,1467,0
1477.8,1467,0
1457.2,1468,0
1447.4,1426,0
1446.8,1417,0
1449,1417,0
1439,1417,0
1429,1420,0
1419.4,1467,0
1427.6,1473,0
1438.8,1470,0
1449.4,1455,0
1457,1427,0
1458.4,1427,0
1450.4,1321,0
1420,1420,0
1410,1461,0
1411.2,1374,0
1400.6,1435,0
1402.2,1524,0
1442.8,1498,0
1458.4,1305,0
1427.2,1358,0
1424,1358,0
1408.6,1451,0
1394,1493,0
1393,1488,0
1429.6,1431,0
1444.2,1351,0
1442.8,1351,0
1422.8,1346,0
1393.4,1435,0
1382.8,1505,0
1397.6,1391,0
1405.6,1391,0
1413.6,1391,0
1422.6,1388,0
1413.2,1391,0
1390.4,1298,0
1371.8,1298,0
1353.2,1194,0
1313.8,1327,0
1301.6,1429,0
1309.2,1375,0
1324.6,1282,0
1321.4,1376,0
1357.8,1450,0
1382.4,1493,0
1395.2,1474,0
1415,1474,0
1453.4,1483,0
1474.8,1452,0
1475.2,1438,0
1464.2,1635,0
1496.4,1564,0
1514.4,1564,0
1530.6,1520,0
1544.2,1521,0
1560.8,1467,0
1527.2,1379,0
1490.2,1379,0
1453.2,1500,0
1449.2,1507,0
1446.4,1507,0
1454.4,1423,0
1463.2,1433,0
1474,1377,0
1449.4,1366,0
1421.2,1394,0
1398.6,1520,0
1418,1366,0
1404.6,1399,0
1409,1470,0
1429.8,1470,0
1445,1438,0
1428.6,1412,0
1437.8,1480,0
1454,1487,0
1457.4,1477,0
1458.8,1331,0
1437.4,1501,0
1455.2,1550,0
1469.2,1559,0
1483.6,1404,0
1469,1384,0
1479.6,1420,0
1463.4,1341,0
1421.6,1375,0
1384.8,1375,0
1379,1375,0
1377.2,1356,0
1364.4,1418,0
1379.8,1496,0
1404,1496,0
1428.2,1377,0
1428.6,1429,0
1443.2,1429,0
1445.4,1291,0
1404.4,1361,0
1377.4,1361,0
1374.2,1421,0
1372.6,1421,0
1371,1616,0
1436,1283,0
1420.4,1538,0
1455.8,1389,0
1449.4,1389,0
1443,1384,0
1396.6,1351,0
1410.2,1193,0
1341.2,1193,0
1302,1360,0
1296.2,1422,0
1303.8,1410,0
1315.6,1410,0
1359,1504,0
1421.2,1504,0
1450,1363,0
1438.2,1281,0
1412.4,1465,0
1423.4,1469,0
1416.4,1367,0
1389,1304,0
1377.2,1304,0
1381.8,1307,0
1350.2,1307,0
1317.8,1378,0
1320,1460,0
1351.2,1504,0
1391.2,1499,0
1429.6,1499,0
1468,1316,0
1455.6,1316,0
1426.8,1316,0
1389.2,1316,0
1352.6,1328,0
1318.4,1328,0
1320.8,1384,0
1334.4,1335,0
1338.2,1471,0
1369.2,1401,0
1383.8,1401,0
1398.4,1405,0
1402.6,1374,0
1410.4,1401,0
1396.4,1416,0
1399.4,1324,0
1384,1400,0
1383,1400,0
1388.2,1352,0
1378.4,1314,0
1358,1334,0
1360,1334,0
1346.8,1402,0
1347.2,1402,0
1357.2,1576,0
1409.6,1576,0
1458,1576,0
1506.4,1512,0
1528.4,1512,0
1550.4,1659,0
1567,1585,0
1568.8,1412,0
1536,1369,0
1507.4,1369,0
1478.8,1368,0
1420.6,1486,0
1400.8,1577,0
1433.8,1542,0
1468.4,1426,0
1479.8,1426,0
1491.4,1618,0
1517.8,1618,0
1526,1481,0
1513.8,1481,0
1524.8,1452,0
1530,1452,0
1496.8,1606,0
1494.4,1596,0
1517.4,1499,0
1521,1437,0
1518,1340,0
1495.6,1383,0
1451,1581,0
1448,1538,0
1455.8,1538,0
1476,1412,0
1490.4,1412,0
1496.2,1412,0
1462.4,1524,0
1459.6,1539,0
1459.8,1429,0
1463.2,1429,0
1466.6,1421,0
1468.4,1421,0
1447.8,1364,0
1412.8,1454,0
1417.8,1473,0
1426.6,1515,0
1445.4,1582,0
1477.6,1502,0
1505.2,1499,0
1514.2,1553,0
1530.2,1469,0
1521,1469,0
1498.4,1417,0
1481.4,1451,0
1471.8,1425,0
1446.2,1493,0
1451,1465,0
1450.2,1502,0
1467.2,1544,0
1485.8,1547,0
1510.2,1461,0
1503.8,1506,0
1512,1506,0
1512.8,1371,0
1478.2,1396,0
1448,1511,0
1458,1418,0
1440.4,1382,0
1415.6,1412,0
1423.8,1425,0
1429.6,1565,0
1440.4,1565,0
1469.8,1512,0
1495.8,1683,0
1550,1452,0
1555.4,1390,0
1520.4,1390,0
1485.4,1564,0
1495.8,1564,0
1472,1497,0
1481,1536,0
1510.2,1519,0
1536,1526,0
1528.4,1545,0
1524.6,1486,0
1522.4,1486,0
1512.4,1499,0
1508.4,1440,0
1491.2,1440,0
1470.2,1518,0
1476.6,1615,0
1502.4,1489,0
1500.4,1449,0
1502.2,1478,0
1509.8,1416,0
1489.4,1301,0
1426.6,1352,0
1399.2,1465,0
1402.4,1465,0
1399.8,1449,0
1406.4,1509,0
1448,1509,0
1479.4,1439,0
1474.2,1439,0
1469,1567,0
1492.6,1548,0
1500.4,1548,0
1508.2,1477,0
1515.8,1524,0
1532.8,1556,0
1530.6,1589,0
1538.8,1527,0
1534.6,1527,0
1544.6,1592,0
1558.2,1505,0
1548,1505,0
1531.2,1504,0
1526.6,1586,0
1538.4,1586,0
1537.2,1629,0
1562,1562,0
1573.4,1538,0
1580.2,1538,0
1570.6,1456,0
1544.6,1520,0
1522.8,1520,0
1514.4,1630,0
1532.8,1637,0
1552.6,1504,0
1562.2,1504,0
1559,1613,0
1577.6,1613,0
1574.2,1613,0
1569.4,1508,0
1570.2,1508,0
1571,1554,0
1559.2,1554,0
1547.4,1457,0
1516.2,1439,0
1502.4,1569,0
1514.6,1569,0
1517.6,1569,0
1520.6,1608,0
1550.8,1470,0
1557,1470,0
1537.2,1470,0
1517.4,1470,0
1497.6,1470,0
1470,1564,0
1488.8,1564,0
1507.6,1403,0
1494.2,1339,0
1468,1426,0
1459.2,1481,0
1442.6,1493,0
1428.4,1470,0
1441.8,1520,0
1478,1679,0
1528.6,1679,0
1568.2,1557,0
1581,1557,0
1598.4,1465,0
1587.4,1465,0
1544.6,1486,0
1506,1562,0
1507,1562,0
1508,1556,0
1526.2,1631,0
1559.4,1589,0
1580,1544,0
1576.4,1513,0
1566.6,1491,0
1553.6,1405,0
1508.4,1525,0
1495.6,1525,0
